age,paid_contribution_1,paid_contribution_2,paid_contribution_3,paid_contribution_4,paid_contribution_5,is_spouse,is_absent,capital_resources,Label
84,yes,yes,yes,yes,yes,1,1,2512,False
66,yes,yes,yes,yes,yes,1,0,6017,False
92,yes,yes,yes,yes,yes,1,0,1254,True
32,yes,yes,yes,yes,yes,1,0,1353,False
86,no,no,no,no,no,1,0,55,False
79,yes,yes,yes,yes,yes,0,0,2532,False
87,yes,yes,no,yes,yes,1,1,2023,False
70,yes,yes,yes,yes,yes,1,0,9883,False
79,yes,yes,yes,yes,yes,1,0,1886,True
32,yes,yes,yes,yes,yes,1,0,2521,False
91,no,no,no,yes,no,1,0,773,False
90,no,yes,yes,yes,yes,0,0,2554,False
63,yes,yes,no,yes,yes,1,1,988,False
80,yes,yes,yes,yes,yes,1,0,6611,False
64,yes,yes,yes,yes,yes,1,0,991,True
23,yes,yes,yes,yes,yes,1,0,698,False
83,no,no,no,no,yes,1,0,2963,False
85,yes,yes,yes,yes,yes,0,0,688,False
72,yes,yes,yes,yes,yes,1,1,273,False
85,yes,yes,yes,yes,yes,1,0,4758,False
75,yes,yes,yes,yes,yes,1,0,2465,True
16,yes,yes,yes,no,yes,1,0,2227,False
93,yes,no,yes,no,yes,1,0,1057,False
84,yes,yes,yes,yes,yes,0,0,2792,False
80,yes,yes,yes,yes,yes,1,1,794,False
85,yes,yes,yes,yes,yes,1,0,8940,False
67,yes,yes,yes,yes,yes,1,0,2415,True
35,yes,yes,yes,yes,no,1,0,1783,False
60,no,no,no,no,no,1,0,2794,False
96,yes,yes,yes,yes,yes,0,0,970,False
85,yes,yes,yes,no,yes,1,1,2615,False
88,yes,yes,yes,yes,yes,1,0,9717,False
96,yes,no,yes,yes,yes,1,0,829,True
17,yes,yes,yes,yes,yes,1,0,2948,False
80,no,no,yes,yes,yes,1,0,1136,False
89,yes,yes,yes,yes,yes,0,0,1980,False
71,yes,yes,yes,yes,yes,1,1,1694,False
78,yes,yes,yes,yes,no,1,0,9970,False
94,yes,yes,yes,yes,yes,1,0,2664,True
43,yes,yes,yes,yes,yes,1,0,2531,False
82,no,no,no,no,yes,1,0,2007,False
86,yes,yes,yes,yes,yes,0,0,1034,False
90,yes,yes,yes,yes,yes,1,1,615,False
90,yes,yes,no,yes,yes,1,0,6011,False
75,yes,yes,yes,yes,yes,1,0,2657,True
21,yes,yes,yes,yes,yes,1,0,2454,False
67,no,no,no,no,no,1,0,213,False
96,no,yes,yes,yes,yes,0,0,2066,False
74,yes,no,yes,yes,yes,1,1,2103,False
94,yes,yes,yes,yes,yes,1,0,4875,False
64,yes,yes,yes,yes,yes,1,0,720,True
39,no,yes,yes,yes,yes,1,0,436,False
82,no,no,no,no,no,1,0,2110,False
87,yes,yes,yes,yes,yes,0,0,278,False
68,yes,yes,yes,yes,yes,1,1,1091,False
62,yes,yes,yes,yes,yes,1,0,3943,False
99,yes,yes,yes,no,yes,1,0,1344,True
29,yes,yes,yes,yes,yes,1,0,2836,False
96,no,no,no,no,no,1,0,2926,False
94,no,yes,yes,yes,yes,0,0,108,False
78,yes,yes,yes,yes,yes,1,1,2825,False
82,yes,yes,yes,no,yes,1,0,6175,False
33,yes,yes,yes,yes,no,1,0,2844,False
63,yes,yes,no,yes,no,1,0,325,False
69,yes,yes,yes,no,yes,0,0,1881,False
72,yes,yes,yes,no,yes,1,1,2917,False
69,yes,yes,yes,yes,no,1,0,9091,False
99,yes,yes,yes,yes,no,1,0,1099,True
23,yes,yes,yes,yes,yes,1,0,2164,False
90,yes,yes,yes,no,no,1,0,524,False
66,yes,yes,yes,yes,yes,0,0,375,False
68,yes,yes,yes,yes,yes,1,1,2797,False
83,yes,yes,yes,yes,yes,1,0,3913,False
9,yes,yes,yes,yes,yes,1,0,2061,False
100,no,yes,yes,no,yes,1,0,1546,False
69,yes,yes,yes,yes,yes,0,0,2647,False
89,yes,yes,yes,yes,no,1,1,1336,False
96,yes,no,yes,yes,yes,1,0,4156,False
52,yes,yes,yes,yes,yes,1,0,167,False
65,yes,yes,yes,no,no,1,0,1785,False
74,yes,yes,yes,yes,yes,0,0,375,False
98,yes,yes,yes,yes,yes,1,1,2987,False
84,yes,yes,no,yes,yes,1,0,9940,False
34,yes,yes,yes,yes,yes,1,0,2174,False
95,yes,no,yes,no,no,1,0,31,False
72,yes,no,yes,yes,yes,0,0,1277,False
65,yes,yes,yes,yes,yes,1,1,2767,False
90,yes,yes,yes,yes,yes,1,0,3731,False
93,yes,yes,no,yes,yes,1,0,468,True
45,yes,no,yes,yes,yes,1,0,2763,False
82,yes,no,no,yes,no,1,0,2885,False
77,yes,yes,yes,yes,yes,0,0,418,False
74,yes,yes,yes,yes,yes,1,1,1209,False
68,yes,yes,yes,yes,no,1,0,7328,False
10,yes,yes,yes,no,yes,1,0,1129,False
99,no,yes,yes,yes,no,1,0,559,False
90,yes,yes,yes,yes,yes,0,0,699,False
69,yes,yes,no,yes,yes,1,1,673,False
71,yes,yes,yes,yes,yes,1,0,8361,False
64,yes,yes,yes,yes,yes,1,0,1897,True
24,yes,yes,yes,no,yes,1,0,2629,False
93,no,no,no,yes,no,1,0,273,False
60,yes,yes,yes,yes,yes,0,0,811,False
98,yes,yes,yes,yes,no,1,1,2875,False
95,yes,yes,yes,no,yes,1,0,8071,False
84,yes,yes,yes,yes,yes,1,0,1098,True
58,yes,yes,yes,yes,yes,1,0,768,False
73,no,yes,yes,no,no,1,0,1523,False
96,yes,yes,yes,yes,yes,0,0,2000,False
76,yes,yes,yes,yes,no,1,1,813,False
72,yes,yes,yes,yes,yes,1,0,9706,False
96,yes,yes,yes,yes,yes,1,0,2137,True
39,yes,yes,no,yes,yes,1,0,1117,False
91,no,no,no,no,no,1,0,2366,False
66,yes,yes,no,yes,yes,0,0,1659,False
91,yes,yes,yes,yes,yes,1,1,2345,False
72,yes,yes,no,yes,yes,1,0,5038,False
82,yes,no,yes,yes,yes,1,0,90,True
41,yes,yes,yes,no,yes,1,0,1785,False
82,yes,no,yes,no,yes,1,0,954,False
94,yes,yes,no,yes,yes,0,0,2275,False
100,yes,yes,yes,yes,yes,1,1,1325,False
77,yes,yes,yes,yes,yes,1,0,3192,False
77,yes,yes,no,yes,yes,1,0,159,True
25,yes,yes,yes,yes,yes,1,0,1822,False
65,yes,yes,no,yes,no,1,0,371,False
66,yes,no,yes,yes,yes,0,0,868,False
79,yes,yes,yes,no,yes,1,1,2167,False
94,yes,no,yes,yes,yes,1,0,4667,False
69,yes,yes,yes,no,yes,1,0,592,True
14,yes,yes,yes,yes,no,1,0,2759,False
91,no,no,yes,yes,yes,1,0,960,False
84,yes,yes,yes,no,yes,0,0,2167,False
72,yes,no,yes,yes,yes,1,1,1574,False
89,yes,yes,yes,yes,yes,1,0,8033,False
67,yes,yes,yes,yes,yes,1,0,1751,True
33,yes,no,yes,yes,yes,1,0,533,False
67,yes,no,no,no,no,1,0,1468,False
93,yes,yes,yes,yes,yes,0,0,1651,False
79,yes,yes,no,yes,yes,1,1,281,False
77,yes,yes,yes,yes,no,1,0,6737,False
66,yes,yes,yes,yes,yes,1,0,688,True
21,yes,no,yes,yes,yes,1,0,1495,False
88,no,no,no,no,no,1,0,2312,False
67,yes,yes,yes,no,yes,0,0,2906,False
93,yes,yes,yes,yes,yes,1,1,57,False
81,yes,no,yes,yes,yes,1,0,9723,False
78,yes,yes,yes,yes,yes,1,0,2347,True
13,yes,yes,yes,yes,yes,1,0,2097,False
89,no,no,no,no,no,1,0,1150,False
92,no,yes,yes,yes,yes,0,0,407,False
86,yes,yes,yes,yes,no,1,1,1635,False
76,yes,yes,yes,yes,yes,1,0,7638,False
63,yes,yes,yes,yes,yes,1,0,2452,True
28,yes,no,yes,yes,yes,1,0,672,False
92,no,no,yes,yes,no,1,0,91,False
78,yes,yes,yes,no,yes,0,0,2074,False
87,yes,yes,yes,no,yes,1,1,1847,False
76,yes,yes,yes,yes,yes,1,0,3139,False
68,yes,yes,yes,no,yes,1,0,2135,True
63,yes,yes,yes,yes,yes,1,0,1120,True
95,yes,no,yes,no,no,1,0,2370,False
81,yes,yes,yes,yes,yes,0,0,344,False
99,yes,yes,yes,yes,no,1,1,1812,False
81,yes,yes,yes,yes,yes,1,0,5888,False
80,yes,yes,yes,no,yes,1,0,1510,True
48,yes,yes,yes,yes,yes,1,0,193,False
86,yes,no,yes,yes,no,1,0,328,False
69,yes,no,yes,yes,yes,0,0,249,False
91,yes,yes,yes,yes,yes,1,1,749,False
74,yes,yes,yes,yes,yes,1,0,5067,False
1,yes,yes,yes,no,yes,1,0,2257,False
80,no,yes,yes,no,yes,1,0,1724,False
99,yes,yes,yes,yes,yes,0,0,2904,False
71,yes,yes,yes,no,yes,1,1,2454,False
79,yes,yes,yes,yes,yes,1,0,3728,False
14,yes,yes,yes,yes,yes,1,0,1062,False
78,no,yes,no,yes,yes,1,0,2343,False
84,no,yes,yes,yes,yes,0,0,427,False
66,yes,yes,yes,yes,yes,1,1,2988,False
100,yes,yes,yes,yes,no,1,0,7917,False
62,yes,yes,no,yes,yes,1,0,1877,True
58,yes,yes,yes,yes,yes,1,0,668,False
82,no,no,no,no,no,1,0,1703,False
80,yes,yes,yes,yes,yes,0,0,212,False
81,yes,yes,yes,yes,yes,1,1,1982,False
99,no,yes,yes,yes,yes,1,0,9755,False
94,yes,yes,yes,yes,yes,1,0,562,True
59,yes,no,yes,yes,yes,1,0,275,False
98,yes,no,no,no,no,1,0,872,False
66,yes,yes,yes,yes,yes,0,0,1236,False
94,yes,yes,yes,yes,yes,1,1,2585,False
77,yes,yes,no,yes,yes,1,0,5115,False
92,yes,yes,yes,no,yes,1,0,318,True
38,yes,yes,yes,yes,yes,1,0,2575,False
90,yes,no,no,no,no,1,0,1876,False
67,yes,yes,yes,yes,no,0,0,2836,False
89,yes,yes,yes,yes,yes,1,1,2325,False
66,yes,yes,yes,no,yes,1,0,8354,False
39,yes,yes,yes,yes,yes,1,0,1863,False
88,yes,no,no,yes,no,1,0,2445,False
87,yes,yes,yes,no,yes,0,0,192,False
100,yes,yes,yes,yes,yes,1,1,2276,False
75,yes,yes,yes,yes,no,1,0,7693,False
94,yes,yes,yes,yes,no,1,0,1178,True
2,yes,yes,yes,yes,yes,1,0,845,False
98,yes,no,no,yes,no,1,0,2717,False
74,yes,yes,yes,yes,yes,0,0,2586,False
67,yes,no,yes,yes,yes,1,1,1045,False
91,yes,yes,no,yes,yes,1,0,9606,False
91,yes,yes,no,yes,yes,1,0,2486,True
37,yes,yes,yes,yes,no,1,0,1253,False
82,no,no,no,no,no,1,0,1131,False
61,yes,yes,yes,yes,yes,0,0,1111,False
98,yes,yes,yes,yes,yes,1,1,1793,False
78,yes,yes,yes,yes,yes,1,0,4446,False
83,yes,yes,yes,yes,yes,1,0,689,True
36,yes,yes,no,yes,yes,1,0,2779,False
67,no,no,no,no,no,1,0,274,False
80,yes,yes,no,yes,yes,0,0,974,False
70,yes,no,yes,yes,yes,1,1,2493,False
94,no,yes,yes,yes,yes,1,0,4066,False
71,yes,yes,yes,yes,yes,1,0,122,True
9,no,yes,yes,yes,yes,1,0,2739,False
99,no,no,yes,no,no,1,0,22,False
89,yes,yes,yes,yes,yes,0,0,1175,False
91,yes,yes,yes,yes,yes,1,1,1559,False
61,yes,yes,yes,yes,yes,1,0,7973,False
76,yes,yes,no,yes,yes,1,0,1466,True
48,yes,yes,yes,no,yes,1,0,1837,False
64,yes,no,yes,yes,no,1,0,2941,False
80,yes,yes,yes,yes,yes,0,0,696,False
80,yes,yes,yes,yes,yes,1,1,864,False
72,yes,yes,yes,yes,yes,1,0,4347,False
75,yes,yes,yes,yes,yes,1,0,23,True
33,yes,yes,yes,yes,no,1,0,1387,False
66,no,no,no,yes,yes,1,0,178,False
79,yes,yes,yes,yes,yes,0,0,1107,False
95,yes,yes,yes,yes,yes,1,1,2473,False
69,no,yes,yes,yes,yes,1,0,5917,False
11,yes,no,yes,yes,yes,1,0,1402,False
82,no,yes,yes,no,yes,1,0,1127,False
94,yes,yes,yes,yes,yes,0,0,1808,False
75,no,yes,yes,yes,yes,1,1,2174,False
68,yes,yes,yes,no,yes,1,0,3917,False
83,yes,yes,yes,yes,yes,1,0,140,True
57,yes,yes,yes,yes,yes,1,0,2586,False
67,yes,yes,yes,no,no,1,0,495,False
73,yes,no,yes,yes,yes,0,0,2723,False
97,yes,yes,yes,yes,yes,1,1,2897,False
92,yes,yes,yes,yes,yes,1,0,3549,False
98,no,yes,yes,yes,yes,1,0,2898,True
39,yes,yes,yes,yes,yes,1,0,172,False
88,no,no,yes,no,yes,1,0,2925,False
96,yes,yes,yes,yes,yes,0,0,1451,False
90,yes,no,yes,yes,yes,1,1,660,False
73,yes,yes,yes,yes,yes,1,0,5008,False
19,yes,yes,yes,yes,yes,1,0,1069,False
84,no,no,yes,yes,no,1,0,1139,False
68,yes,yes,yes,yes,no,0,0,2806,False
65,yes,yes,yes,yes,yes,1,1,1198,False
67,yes,yes,yes,yes,yes,1,0,4914,False
67,yes,yes,yes,yes,yes,1,0,2669,True
20,yes,yes,no,yes,yes,1,0,2009,False
73,no,yes,no,no,no,1,0,396,False
72,yes,no,yes,yes,yes,0,0,1974,False
79,yes,yes,yes,yes,yes,1,1,1265,False
66,yes,yes,yes,yes,yes,1,0,9845,False
62,yes,yes,yes,yes,yes,1,0,644,True
41,yes,yes,yes,yes,no,1,0,937,False
69,yes,no,no,yes,no,1,0,1684,False
86,yes,yes,yes,yes,no,0,0,1605,False
79,yes,yes,yes,yes,yes,1,1,2629,False
66,yes,yes,yes,yes,no,1,0,6138,False
91,yes,yes,yes,no,yes,1,0,2393,True
62,yes,yes,yes,yes,yes,1,0,2385,True
91,no,no,no,yes,no,1,0,1040,False
69,yes,yes,yes,yes,yes,0,0,2059,False
81,yes,yes,yes,yes,yes,1,1,858,False
83,yes,yes,yes,yes,yes,1,0,4915,False
80,yes,yes,yes,no,yes,1,0,2477,True
56,yes,yes,no,yes,yes,1,0,2125,False
98,no,yes,no,yes,yes,1,0,2062,False
75,yes,yes,yes,yes,no,0,0,2319,False
66,yes,yes,yes,yes,yes,1,1,2327,False
96,yes,yes,yes,yes,no,1,0,3450,False
75,no,yes,yes,yes,yes,1,0,2173,True
50,yes,yes,yes,yes,yes,1,0,1276,False
97,no,yes,yes,yes,no,1,0,237,False
79,yes,yes,yes,no,yes,0,0,1982,False
99,yes,yes,yes,yes,yes,1,1,1681,False
94,yes,yes,yes,yes,yes,1,0,7631,False
76,yes,yes,yes,yes,yes,1,0,723,True
20,yes,yes,yes,yes,yes,1,0,492,False
74,yes,no,no,no,yes,1,0,2155,False
66,yes,yes,yes,yes,yes,0,0,2374,False
69,yes,yes,yes,yes,no,1,1,616,False
84,yes,yes,yes,yes,yes,1,0,6595,False
93,yes,yes,yes,yes,yes,1,0,1958,True
47,no,yes,yes,yes,yes,1,0,1490,False
89,no,no,no,yes,yes,1,0,935,False
81,yes,yes,yes,yes,yes,0,0,2709,False
68,yes,yes,yes,yes,yes,1,1,1240,False
99,yes,yes,yes,yes,yes,1,0,8132,False
100,no,yes,yes,yes,yes,1,0,2286,True
27,yes,yes,yes,no,yes,1,0,723,False
67,no,no,no,no,no,1,0,167,False
98,yes,yes,yes,yes,yes,0,0,1135,False
66,yes,yes,yes,yes,yes,1,1,1603,False
87,yes,yes,no,yes,yes,1,0,8470,False
12,yes,yes,yes,yes,yes,1,0,2168,False
61,no,no,no,no,yes,1,0,1556,False
99,yes,yes,no,yes,yes,0,0,2194,False
71,no,yes,yes,yes,yes,1,1,1540,False
75,yes,yes,yes,yes,yes,1,0,9770,False
80,no,yes,yes,yes,yes,1,0,2525,True
53,yes,yes,yes,yes,no,1,0,2045,False
67,yes,no,no,no,no,1,0,867,False
61,yes,yes,yes,yes,yes,0,0,1892,False
76,no,yes,yes,yes,yes,1,1,660,False
69,no,yes,yes,yes,yes,1,0,3823,False
82,yes,yes,yes,yes,yes,1,0,2897,True
36,yes,yes,yes,yes,yes,1,0,2304,False
90,no,no,no,yes,yes,1,0,1379,False
74,yes,yes,yes,yes,yes,0,0,1542,False
89,yes,yes,yes,yes,yes,1,1,2614,False
72,yes,yes,yes,yes,yes,1,0,8639,False
89,yes,no,yes,yes,yes,1,0,40,True
4,yes,yes,yes,yes,yes,1,0,755,False
98,no,no,yes,no,yes,1,0,846,False
83,yes,yes,yes,yes,no,0,0,2082,False
67,yes,yes,yes,no,yes,1,1,1570,False
70,yes,yes,yes,yes,no,1,0,9242,False
85,yes,yes,yes,yes,yes,1,0,1080,True
21,yes,yes,yes,yes,yes,1,0,1888,False
97,no,no,yes,no,no,1,0,253,False
81,yes,yes,yes,no,yes,0,0,388,False
91,yes,yes,yes,yes,no,1,1,1030,False
83,yes,yes,no,yes,yes,1,0,7520,False
62,yes,yes,yes,yes,yes,1,0,1923,True
27,yes,yes,no,yes,yes,1,0,1885,False
75,yes,no,no,no,no,1,0,2742,False
96,yes,yes,no,yes,yes,0,0,2195,False
70,yes,yes,yes,yes,yes,1,1,2180,False
83,yes,yes,yes,yes,yes,1,0,4294,False
98,yes,yes,yes,yes,yes,1,0,1985,True
22,yes,yes,yes,yes,yes,1,0,554,False
70,yes,no,yes,no,no,1,0,392,False
96,yes,yes,yes,yes,yes,0,0,1832,False
79,yes,yes,yes,yes,no,1,1,1469,False
69,yes,yes,yes,yes,yes,1,0,7866,False
81,yes,yes,yes,no,yes,1,0,1838,True
50,yes,yes,yes,yes,yes,1,0,2006,False
77,no,yes,no,no,no,1,0,946,False
60,yes,yes,yes,yes,yes,0,0,557,False
69,no,yes,yes,yes,yes,1,1,1908,False
96,yes,no,yes,yes,yes,1,0,9956,False
97,yes,yes,yes,no,yes,1,0,2363,True
8,yes,yes,yes,yes,yes,1,0,2870,False
96,yes,yes,no,no,yes,1,0,6,False
100,yes,yes,yes,yes,yes,0,0,1857,False
67,yes,yes,yes,yes,yes,1,1,2968,False
78,yes,yes,yes,no,yes,1,0,4922,False
66,yes,yes,yes,yes,yes,1,0,234,True
0,yes,yes,yes,yes,yes,1,0,1280,False
84,no,no,yes,no,no,1,0,709,False
86,yes,yes,yes,yes,yes,0,0,458,False
71,yes,yes,yes,yes,yes,1,1,2681,False
79,yes,yes,yes,yes,yes,1,0,4118,False
80,yes,yes,yes,yes,yes,1,0,1632,True
41,yes,yes,yes,yes,yes,1,0,672,False
84,no,no,no,no,yes,1,0,846,False
91,yes,yes,yes,no,yes,0,0,857,False
100,yes,yes,yes,yes,yes,1,1,443,False
68,yes,yes,yes,yes,yes,1,0,3057,False
46,no,yes,yes,yes,yes,1,0,188,False
88,yes,yes,no,no,yes,1,0,1740,False
73,yes,yes,no,yes,yes,0,0,2893,False
83,yes,yes,yes,yes,yes,1,1,2569,False
98,yes,yes,yes,yes,yes,1,0,3277,False
79,yes,yes,yes,no,yes,1,0,2632,True
11,yes,yes,yes,yes,no,1,0,1769,False
67,no,no,yes,no,no,1,0,702,False
85,yes,yes,yes,no,yes,0,0,2927,False
100,yes,yes,yes,yes,yes,1,1,2742,False
69,no,yes,yes,yes,yes,1,0,6623,False
76,yes,yes,yes,yes,yes,1,0,1165,True
26,yes,yes,yes,yes,yes,1,0,2322,False
81,no,no,no,no,no,1,0,985,False
81,no,yes,yes,yes,yes,0,0,1293,False
73,no,yes,yes,yes,yes,1,1,1763,False
66,yes,yes,yes,no,yes,1,0,8407,False
96,yes,yes,yes,no,yes,1,0,559,True
12,yes,yes,no,yes,yes,1,0,1458,False
70,no,no,no,no,no,1,0,40,False
90,no,yes,yes,yes,yes,0,0,476,False
92,no,yes,yes,yes,yes,1,1,2392,False
73,yes,yes,yes,yes,no,1,0,8862,False
99,yes,yes,yes,yes,no,1,0,1269,True
0,yes,no,yes,yes,yes,1,0,2179,False
88,no,no,no,no,no,1,0,2446,False
77,yes,yes,yes,yes,yes,0,0,869,False
79,yes,yes,yes,yes,yes,1,1,1480,False
72,yes,yes,yes,yes,yes,1,0,4276,False
65,yes,yes,yes,yes,yes,1,0,60,True
43,yes,yes,yes,yes,yes,1,0,1025,False
80,no,no,yes,no,no,1,0,2660,False
87,yes,yes,no,yes,yes,0,0,2949,False
95,no,yes,yes,yes,yes,1,1,2521,False
61,yes,yes,yes,yes,no,1,0,5888,False
88,yes,yes,no,yes,yes,1,0,2062,True
42,no,yes,yes,yes,yes,1,0,2908,False
62,no,no,no,no,yes,1,0,68,False
68,yes,no,yes,yes,yes,0,0,1541,False
92,yes,yes,yes,yes,no,1,1,1673,False
71,yes,no,yes,yes,yes,1,0,5631,False
86,yes,yes,yes,yes,yes,1,0,712,True
0,yes,yes,yes,yes,yes,1,0,858,False
79,yes,yes,no,no,yes,1,0,1858,False
92,yes,yes,yes,no,yes,0,0,1184,False
92,yes,yes,yes,yes,yes,1,1,2242,False
95,yes,yes,yes,yes,yes,1,0,6678,False
10,yes,yes,yes,yes,yes,1,0,2397,False
91,yes,no,yes,no,no,1,0,1641,False
65,yes,no,yes,yes,yes,0,0,1057,False
78,yes,yes,yes,yes,no,1,1,2168,False
95,yes,yes,yes,yes,yes,1,0,9905,False
93,yes,yes,yes,yes,yes,1,0,651,True
44,yes,yes,yes,yes,yes,1,0,2409,False
76,no,yes,yes,no,no,1,0,1819,False
69,yes,yes,yes,yes,yes,0,0,2173,False
65,yes,yes,yes,yes,no,1,1,1244,False
69,yes,yes,yes,yes,yes,1,0,6545,False
93,yes,yes,yes,yes,yes,1,0,2534,True
7,yes,yes,yes,yes,yes,1,0,2088,False
87,no,yes,yes,no,yes,1,0,2926,False
74,yes,yes,yes,yes,yes,0,0,423,False
63,yes,yes,yes,yes,yes,1,1,174,False
94,yes,yes,yes,yes,yes,1,0,4995,False
91,yes,yes,yes,yes,yes,1,0,1050,True
17,yes,yes,yes,yes,yes,1,0,1121,False
73,no,no,yes,yes,no,1,0,2006,False
66,yes,yes,no,yes,yes,0,0,128,False
91,no,yes,yes,yes,yes,1,1,1108,False
74,no,yes,yes,yes,yes,1,0,7579,False
94,yes,yes,yes,yes,yes,1,0,2799,True
62,yes,yes,yes,yes,yes,1,0,2963,True
78,yes,no,no,no,no,1,0,1716,False
78,yes,yes,yes,yes,no,0,0,1279,False
72,yes,yes,yes,yes,yes,1,1,1661,False
77,yes,yes,yes,yes,yes,1,0,9766,False
63,yes,yes,yes,yes,no,1,0,2862,True
38,yes,yes,yes,yes,yes,1,0,1392,False
68,no,no,no,no,yes,1,0,2096,False
72,yes,yes,yes,yes,yes,0,0,2389,False
62,yes,yes,yes,yes,yes,1,1,2254,False
100,yes,yes,yes,yes,yes,1,0,3631,False
51,yes,yes,yes,yes,yes,1,0,756,False
88,no,yes,no,no,no,1,0,723,False
90,yes,yes,yes,yes,yes,0,0,572,False
94,yes,yes,yes,yes,yes,1,1,274,False
63,yes,yes,yes,yes,yes,1,0,6899,False
72,yes,yes,yes,yes,yes,1,0,2717,True
60,yes,yes,no,yes,yes,1,0,1336,True
82,no,no,no,no,no,1,0,1900,False
69,yes,yes,yes,yes,yes,0,0,2615,False
82,yes,yes,yes,no,yes,1,1,2837,False
95,yes,yes,yes,yes,yes,1,0,9237,False
74,yes,yes,yes,yes,no,1,0,1242,True
42,yes,yes,yes,yes,yes,1,0,820,False
80,no,no,no,no,no,1,0,1583,False
90,yes,yes,yes,no,yes,0,0,808,False
89,yes,yes,yes,yes,yes,1,1,2686,False
91,no,yes,yes,yes,yes,1,0,7755,False
64,yes,yes,yes,no,yes,1,0,612,True
21,yes,yes,yes,yes,yes,1,0,1192,False
95,no,yes,yes,no,yes,1,0,2645,False
97,yes,yes,yes,yes,yes,0,0,2057,False
93,yes,yes,yes,yes,no,1,1,846,False
98,yes,no,yes,yes,yes,1,0,3109,False
70,yes,yes,yes,yes,yes,1,0,648,True
42,yes,yes,no,yes,yes,1,0,2555,False
82,yes,no,no,yes,no,1,0,1071,False
78,no,yes,yes,yes,yes,0,0,2860,False
76,yes,yes,no,yes,yes,1,1,1283,False
81,yes,yes,yes,yes,yes,1,0,5305,False
97,yes,yes,yes,yes,no,1,0,2629,True
32,no,yes,yes,yes,yes,1,0,2783,False
85,no,no,no,no,no,1,0,2613,False
98,yes,yes,yes,yes,yes,0,0,2688,False
88,yes,yes,yes,yes,yes,1,1,1667,False
98,yes,yes,yes,no,yes,1,0,5817,False
70,yes,yes,yes,yes,yes,1,0,488,True
47,no,yes,yes,yes,yes,1,0,2553,False
66,yes,yes,no,yes,no,1,0,2319,False
100,yes,yes,yes,no,yes,0,0,433,False
91,yes,yes,no,yes,yes,1,1,2643,False
80,yes,yes,yes,yes,yes,1,0,8614,False
12,yes,yes,no,yes,yes,1,0,603,False
95,no,no,no,no,no,1,0,1323,False
63,yes,yes,yes,yes,yes,0,0,80,False
69,yes,yes,yes,no,yes,1,1,738,False
65,yes,yes,yes,yes,yes,1,0,7726,False
64,yes,yes,yes,yes,yes,1,0,1426,True
20,yes,yes,yes,yes,no,1,0,2792,False
84,yes,no,yes,yes,no,1,0,1109,False
86,yes,yes,yes,yes,yes,0,0,346,False
83,yes,yes,no,yes,yes,1,1,2669,False
97,yes,yes,yes,yes,yes,1,0,9192,False
73,yes,yes,yes,no,yes,1,0,1545,True
12,yes,yes,yes,yes,yes,1,0,603,False
82,no,no,yes,no,no,1,0,2646,False
78,yes,yes,yes,yes,yes,0,0,1364,False
70,no,yes,yes,yes,yes,1,1,1570,False
74,yes,yes,no,yes,yes,1,0,6917,False
72,yes,yes,yes,yes,yes,1,0,1100,True
43,no,yes,yes,yes,yes,1,0,1584,False
96,no,yes,no,yes,no,1,0,1728,False
81,yes,yes,yes,no,yes,0,0,2019,False
83,yes,yes,yes,no,yes,1,1,924,False
93,yes,yes,yes,yes,yes,1,0,3910,False
93,yes,yes,yes,yes,yes,1,0,1187,True
36,yes,yes,yes,yes,yes,1,0,2815,False
73,no,no,no,yes,no,1,0,1671,False
99,yes,yes,yes,yes,yes,0,0,1900,False
80,yes,yes,no,yes,yes,1,1,1324,False
71,yes,yes,yes,yes,yes,1,0,3255,False
99,yes,yes,yes,no,yes,1,0,2338,True
34,yes,no,yes,yes,yes,1,0,1434,False
94,yes,no,no,no,no,1,0,2726,False
73,yes,yes,yes,yes,yes,0,0,2300,False
85,yes,yes,yes,yes,yes,1,1,2089,False
78,no,yes,yes,yes,yes,1,0,9698,False
90,no,yes,yes,yes,yes,1,0,857,True
7,yes,yes,yes,yes,yes,1,0,2929,False
86,yes,no,yes,no,no,1,0,2476,False
99,yes,yes,yes,yes,yes,0,0,2323,False
78,yes,yes,yes,no,yes,1,1,2757,False
77,yes,no,yes,yes,yes,1,0,4284,False
76,yes,no,yes,yes,yes,1,0,2808,True
37,yes,yes,yes,yes,yes,1,0,1865,False
96,no,no,yes,no,no,1,0,1363,False
76,yes,yes,yes,yes,yes,0,0,1747,False
63,yes,yes,yes,yes,no,1,1,473,False
92,yes,yes,yes,no,yes,1,0,4038,False
80,yes,yes,yes,yes,no,1,0,2108,True
33,yes,yes,yes,yes,yes,1,0,2267,False
82,no,no,yes,no,yes,1,0,2812,False
99,no,yes,yes,yes,yes,0,0,1946,False
79,yes,yes,yes,yes,yes,1,1,965,False
63,yes,yes,yes,yes,yes,1,0,5598,False
80,yes,no,yes,yes,yes,1,0,363,True
7,yes,yes,yes,yes,yes,1,0,354,False
75,no,no,no,no,no,1,0,2303,False
94,yes,yes,yes,yes,yes,0,0,1588,False
93,no,yes,yes,yes,yes,1,1,1817,False
99,yes,yes,yes,no,yes,1,0,5705,False
94,yes,yes,no,yes,yes,1,0,1594,True
8,yes,yes,yes,yes,yes,1,0,160,False
71,no,no,no,no,no,1,0,1482,False
83,yes,yes,yes,yes,yes,0,0,2916,False
76,yes,yes,no,yes,yes,1,1,1503,False
